7290000175027,שטראוס,ממתקים - נצרת,ממרחית מדבקה 500 ג ווסטהיים,5.922871077
7290000176857,שטראוס,ממתקים - נצרת,שוק' פרה לבן / 24 יח',2.323128956
7290000178103,שטראוס,ממתקים - נצרת,מאג 4 פרה חלב ללג בדצ,4.205970324
7290000178103,שטראוס,ממתקים,מאג 4 פרה חלב מדבקה ללג בדצ,3.727935747
7290000178134,שטראוס,ממתקים - נצרת,מאג 4 פרה מריר ללג בדצ,2.567380515
7290000179445,שטראוס,ממתקים - נצרת,בזוקה מגדים ללג רגיל 30 י/180,1.473923729
7290000180212,שטראוס,ממתקים - נצרת,שוק.פרה מריר+אגוזים/12טבל/100גר',6.013228596
7290000181103,שטראוס,ממתקים - נצרת,עד חצות חלב 2017,1.5258388
7290000182766,שטראוס,ממתקים - נצרת,ממרחית חלב 500 ג ווסטהיים,3.728376355
7290000184708,שטראוס,ממתקים - נצרת,בפלות שוקולד ללס בדצ,3.571728328
